anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV,diferencia,ganador,perdedor,is_forfeit,age_group,genero
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,3,10/7/2022,INDEPENDIENTE DE BURZACO,33,CLUB SOCIAL ALEJANDRO KORN,59,26,CLUB SOCIAL ALEJANDRO KORN,INDEPENDIENTE DE BURZACO,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,4,17/7/2022,INDEPENDIENTE DE BURZACO,62,COLON FC,31,31,INDEPENDIENTE DE BURZACO,COLON FC,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,4,17/7/2022,CLUB SOCIAL ALEJANDRO KORN,67,SOCIAL LANUS,29,38,CLUB SOCIAL ALEJANDRO KORN,SOCIAL LANUS,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,4,17/7/2022,CLUB SOCIAL EZEIZA,15,LOBOS ATHLETIC CLUB,75,60,LOBOS ATHLETIC CLUB,CLUB SOCIAL EZEIZA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,4,17/7/2022,G.E DE LOMAS DE ZAMORA B,45,LOS ANDES,25,20,G.E DE LOMAS DE ZAMORA B,LOS ANDES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,5,7/8/2022,COLON FC,40,G.E DE LOMAS DE ZAMORA B,34,6,COLON FC,G.E DE LOMAS DE ZAMORA B,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,5,7/8/2022,LOS ANDES,18,CLUB SOCIAL EZEIZA,41,23,CLUB SOCIAL EZEIZA,LOS ANDES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,5,7/8/2022,LOBOS ATHLETIC CLUB,47,CLUB SOCIAL ALEJANDRO KORN,57,10,CLUB SOCIAL ALEJANDRO KORN,LOBOS ATHLETIC CLUB,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,5,7/8/2022,SOCIAL LANUS,39,INDEPENDIENTE DE BURZACO,42,3,INDEPENDIENTE DE BURZACO,SOCIAL LANUS,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,6,14/8/2022,SOCIAL LANUS,43,COLON FC,50,7,COLON FC,SOCIAL LANUS,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,6,14/8/2022,INDEPENDIENTE DE BURZACO,53,LOBOS ATHLETIC CLUB,50,3,INDEPENDIENTE DE BURZACO,LOBOS ATHLETIC CLUB,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,6,14/8/2022,CLUB SOCIAL ALEJANDRO KORN,69,LOS ANDES,13,56,CLUB SOCIAL ALEJANDRO KORN,LOS ANDES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,6,14/8/2022,CLUB SOCIAL EZEIZA,25,G.E DE LOMAS DE ZAMORA B,47,22,G.E DE LOMAS DE ZAMORA B,CLUB SOCIAL EZEIZA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,7,28/8/2022,COLON FC,62,CLUB SOCIAL EZEIZA,17,45,COLON FC,CLUB SOCIAL EZEIZA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,7,28/8/2022,G.E DE LOMAS DE ZAMORA B,36,CLUB SOCIAL ALEJANDRO KORN,76,40,CLUB SOCIAL ALEJANDRO KORN,G.E DE LOMAS DE ZAMORA B,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,7,28/8/2022,LOS ANDES,21,INDEPENDIENTE DE BURZACO,63,42,INDEPENDIENTE DE BURZACO,LOS ANDES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,7,28/8/2022,LOBOS ATHLETIC CLUB,62,SOCIAL LANUS,43,19,LOBOS ATHLETIC CLUB,SOCIAL LANUS,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,8,4/9/2022,LOBOS ATHLETIC CLUB,64,COLON FC,40,24,LOBOS ATHLETIC CLUB,COLON FC,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,8,4/9/2022,LOS ANDES,19,SOCIAL LANUS,44,25,SOCIAL LANUS,LOS ANDES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,8,4/9/2022,G.E DE LOMAS DE ZAMORA B,25,INDEPENDIENTE DE BURZACO,45,20,INDEPENDIENTE DE BURZACO,G.E DE LOMAS DE ZAMORA B,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,8,4/9/2022,CLUB SOCIAL EZEIZA,30,CLUB SOCIAL ALEJANDRO KORN,75,45,CLUB SOCIAL ALEJANDRO KORN,CLUB SOCIAL EZEIZA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,9,11/9/2022,CLUB SOCIAL ALEJANDRO KORN,61,COLON FC,31,30,CLUB SOCIAL ALEJANDRO KORN,COLON FC,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,9,11/9/2022,INDEPENDIENTE DE BURZACO,35,CLUB SOCIAL EZEIZA,22,13,INDEPENDIENTE DE BURZACO,CLUB SOCIAL EZEIZA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,9,11/9/2022,SOCIAL LANUS,29,G.E DE LOMAS DE ZAMORA B,30,1,G.E DE LOMAS DE ZAMORA B,SOCIAL LANUS,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,9,11/9/2022,LOBOS ATHLETIC CLUB,79,LOS ANDES,39,40,LOBOS ATHLETIC CLUB,LOS ANDES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,10,18/9/2022,LOS ANDES,22,COLON FC,52,30,COLON FC,LOS ANDES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,10,18/9/2022,G.E DE LOMAS DE ZAMORA B,34,LOBOS ATHLETIC CLUB,61,27,LOBOS ATHLETIC CLUB,G.E DE LOMAS DE ZAMORA B,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,10,18/9/2022,CLUB SOCIAL EZEIZA,0,SOCIAL LANUS,20,20,SOCIAL LANUS,CLUB SOCIAL EZEIZA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,10,18/9/2022,CLUB SOCIAL ALEJANDRO KORN,62,INDEPENDIENTE DE BURZACO,53,9,CLUB SOCIAL ALEJANDRO KORN,INDEPENDIENTE DE BURZACO,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,11,25/9/2022,COLON FC,32,INDEPENDIENTE DE BURZACO,44,12,INDEPENDIENTE DE BURZACO,COLON FC,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,11,25/9/2022,SOCIAL LANUS,39,CLUB SOCIAL ALEJANDRO KORN,67,28,CLUB SOCIAL ALEJANDRO KORN,SOCIAL LANUS,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,11,25/9/2022,LOBOS ATHLETIC CLUB,67,CLUB SOCIAL EZEIZA,48,19,LOBOS ATHLETIC CLUB,CLUB SOCIAL EZEIZA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,11,25/9/2022,LOS ANDES,30,G.E DE LOMAS DE ZAMORA B,33,3,G.E DE LOMAS DE ZAMORA B,LOS ANDES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,12,2/10/2022,G.E DE LOMAS DE ZAMORA B,20,COLON FC,0,20,G.E DE LOMAS DE ZAMORA B,COLON FC,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,12,2/10/2022,CLUB SOCIAL EZEIZA,31,LOS ANDES,24,7,CLUB SOCIAL EZEIZA,LOS ANDES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,12,2/10/2022,CLUB SOCIAL ALEJANDRO KORN,38,LOBOS ATHLETIC CLUB,46,8,LOBOS ATHLETIC CLUB,CLUB SOCIAL ALEJANDRO KORN,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,12,2/10/2022,INDEPENDIENTE DE BURZACO,40,SOCIAL LANUS,37,3,INDEPENDIENTE DE BURZACO,SOCIAL LANUS,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,13,23/10/2022,COLON FC,40,SOCIAL LANUS,58,18,SOCIAL LANUS,COLON FC,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,13,23/10/2022,LOBOS ATHLETIC CLUB,48,INDEPENDIENTE DE BURZACO,46,2,LOBOS ATHLETIC CLUB,INDEPENDIENTE DE BURZACO,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,13,23/10/2022,LOS ANDES,35,CLUB SOCIAL ALEJANDRO KORN,59,24,CLUB SOCIAL ALEJANDRO KORN,LOS ANDES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,13,23/10/2022,G.E DE LOMAS DE ZAMORA B,36,CLUB SOCIAL EZEIZA,27,9,G.E DE LOMAS DE ZAMORA B,CLUB SOCIAL EZEIZA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,14,6/11/2022,CLUB SOCIAL EZEIZA,0,COLON FC,20,20,COLON FC,CLUB SOCIAL EZEIZA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,14,6/11/2022,CLUB SOCIAL ALEJANDRO KORN,72,G.E DE LOMAS DE ZAMORA B,39,33,CLUB SOCIAL ALEJANDRO KORN,G.E DE LOMAS DE ZAMORA B,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,14,6/11/2022,INDEPENDIENTE DE BURZACO,55,LOS ANDES,29,26,INDEPENDIENTE DE BURZACO,LOS ANDES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,2,SUR,B,14,6/11/2022,SOCIAL LANUS,50,LOBOS ATHLETIC CLUB,45,5,SOCIAL LANUS,LOBOS ATHLETIC CLUB,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,1,26/6/2022,UNION FLORIDA,31,CLUB SPORTIVO PILAR,32,1,CLUB SPORTIVO PILAR,UNION FLORIDA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,1,26/6/2022,CAZA Y PESCA A,83,BANADE A,6,77,CAZA Y PESCA A,BANADE A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,1,26/6/2022,NAUTICO BUCHARDO A,64,ATLETICO BOULOGNE,44,20,NAUTICO BUCHARDO A,ATLETICO BOULOGNE,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,1,26/6/2022,LAS HERAS A,57,DEPORTIVO SAN ANDRES,35,22,LAS HERAS A,DEPORTIVO SAN ANDRES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,2,3/7/2022,LAS HERAS A,44,UNION FLORIDA,34,10,LAS HERAS A,UNION FLORIDA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,2,3/7/2022,DEPORTIVO SAN ANDRES,27,NAUTICO BUCHARDO A,40,13,NAUTICO BUCHARDO A,DEPORTIVO SAN ANDRES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,2,3/7/2022,ATLETICO BOULOGNE,37,CAZA Y PESCA A,90,53,CAZA Y PESCA A,ATLETICO BOULOGNE,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,2,3/7/2022,BANADE A,11,CLUB SPORTIVO PILAR,67,56,CLUB SPORTIVO PILAR,BANADE A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,3,10/7/2022,UNION FLORIDA,54,BANADE A,15,39,UNION FLORIDA,BANADE A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,3,10/7/2022,CLUB SPORTIVO PILAR,74,ATLETICO BOULOGNE,47,27,CLUB SPORTIVO PILAR,ATLETICO BOULOGNE,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,3,10/7/2022,CAZA Y PESCA A,84,DEPORTIVO SAN ANDRES,12,72,CAZA Y PESCA A,DEPORTIVO SAN ANDRES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,3,10/7/2022,NAUTICO BUCHARDO A,38,LAS HERAS A,16,22,NAUTICO BUCHARDO A,LAS HERAS A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,4,17/7/2022,NAUTICO BUCHARDO A,42,UNION FLORIDA,37,5,NAUTICO BUCHARDO A,UNION FLORIDA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,4,17/7/2022,LAS HERAS A,28,CAZA Y PESCA A,74,46,CAZA Y PESCA A,LAS HERAS A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,4,17/7/2022,DEPORTIVO SAN ANDRES,28,CLUB SPORTIVO PILAR,55,27,CLUB SPORTIVO PILAR,DEPORTIVO SAN ANDRES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,4,17/7/2022,ATLETICO BOULOGNE,70,BANADE A,18,52,ATLETICO BOULOGNE,BANADE A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,5,7/8/2022,ATLETICO BOULOGNE,53,UNION FLORIDA,57,4,UNION FLORIDA,ATLETICO BOULOGNE,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,5,7/8/2022,BANADE A,30,DEPORTIVO SAN ANDRES,50,20,DEPORTIVO SAN ANDRES,BANADE A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,5,7/8/2022,CLUB SPORTIVO PILAR,32,LAS HERAS A,27,5,CLUB SPORTIVO PILAR,LAS HERAS A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,5,7/8/2022,CAZA Y PESCA A,68,NAUTICO BUCHARDO A,25,43,CAZA Y PESCA A,NAUTICO BUCHARDO A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,6,14/8/2022,CAZA Y PESCA A,74,UNION FLORIDA,31,43,CAZA Y PESCA A,UNION FLORIDA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,6,14/8/2022,NAUTICO BUCHARDO A,33,CLUB SPORTIVO PILAR,48,15,CLUB SPORTIVO PILAR,NAUTICO BUCHARDO A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,6,14/8/2022,LAS HERAS A,32,BANADE A,26,6,LAS HERAS A,BANADE A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,6,14/8/2022,DEPORTIVO SAN ANDRES,35,ATLETICO BOULOGNE,56,21,ATLETICO BOULOGNE,DEPORTIVO SAN ANDRES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,7,28/8/2022,UNION FLORIDA,60,DEPORTIVO SAN ANDRES,28,32,UNION FLORIDA,DEPORTIVO SAN ANDRES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,7,28/8/2022,ATLETICO BOULOGNE,68,LAS HERAS A,27,41,ATLETICO BOULOGNE,LAS HERAS A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,7,28/8/2022,BANADE A,14,NAUTICO BUCHARDO A,51,37,NAUTICO BUCHARDO A,BANADE A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,7,28/8/2022,CLUB SPORTIVO PILAR,42,CAZA Y PESCA A,71,29,CAZA Y PESCA A,CLUB SPORTIVO PILAR,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,8,4/9/2022,CLUB SPORTIVO PILAR,45,UNION FLORIDA,34,11,CLUB SPORTIVO PILAR,UNION FLORIDA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,8,4/9/2022,BANADE A,8,CAZA Y PESCA A,87,79,CAZA Y PESCA A,BANADE A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,8,4/9/2022,ATLETICO BOULOGNE,57,NAUTICO BUCHARDO A,56,1,ATLETICO BOULOGNE,NAUTICO BUCHARDO A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,8,4/9/2022,DEPORTIVO SAN ANDRES,54,LAS HERAS A,43,11,DEPORTIVO SAN ANDRES,LAS HERAS A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,9,11/9/2022,UNION FLORIDA,49,LAS HERAS A,22,27,UNION FLORIDA,LAS HERAS A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,9,11/9/2022,NAUTICO BUCHARDO A,59,DEPORTIVO SAN ANDRES,36,23,NAUTICO BUCHARDO A,DEPORTIVO SAN ANDRES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,9,11/9/2022,CAZA Y PESCA A,92,ATLETICO BOULOGNE,33,59,CAZA Y PESCA A,ATLETICO BOULOGNE,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,9,11/9/2022,CLUB SPORTIVO PILAR,54,BANADE A,5,49,CLUB SPORTIVO PILAR,BANADE A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,10,18/9/2022,BANADE A,22,UNION FLORIDA,65,43,UNION FLORIDA,BANADE A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,10,18/9/2022,ATLETICO BOULOGNE,57,CLUB SPORTIVO PILAR,72,15,CLUB SPORTIVO PILAR,ATLETICO BOULOGNE,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,10,18/9/2022,DEPORTIVO SAN ANDRES,8,CAZA Y PESCA A,87,79,CAZA Y PESCA A,DEPORTIVO SAN ANDRES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,10,18/9/2022,LAS HERAS A,34,NAUTICO BUCHARDO A,46,12,NAUTICO BUCHARDO A,LAS HERAS A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,11,25/9/2022,UNION FLORIDA,51,NAUTICO BUCHARDO A,30,21,UNION FLORIDA,NAUTICO BUCHARDO A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,11,25/9/2022,CAZA Y PESCA A,73,LAS HERAS A,8,65,CAZA Y PESCA A,LAS HERAS A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,11,25/9/2022,CLUB SPORTIVO PILAR,88,DEPORTIVO SAN ANDRES,26,62,CLUB SPORTIVO PILAR,DEPORTIVO SAN ANDRES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,11,25/9/2022,BANADE A,28,ATLETICO BOULOGNE,55,27,ATLETICO BOULOGNE,BANADE A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,12,2/10/2022,UNION FLORIDA,35,ATLETICO BOULOGNE,56,21,ATLETICO BOULOGNE,UNION FLORIDA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,12,2/10/2022,DEPORTIVO SAN ANDRES,32,BANADE A,47,15,BANADE A,DEPORTIVO SAN ANDRES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,12,2/10/2022,LAS HERAS A,21,CLUB SPORTIVO PILAR,38,17,CLUB SPORTIVO PILAR,LAS HERAS A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,12,2/10/2022,NAUTICO BUCHARDO A,28,CAZA Y PESCA A,85,57,CAZA Y PESCA A,NAUTICO BUCHARDO A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,13,23/10/2022,UNION FLORIDA,31,CAZA Y PESCA A,70,39,CAZA Y PESCA A,UNION FLORIDA,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,13,23/10/2022,CLUB SPORTIVO PILAR,57,NAUTICO BUCHARDO A,41,16,CLUB SPORTIVO PILAR,NAUTICO BUCHARDO A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,13,23/10/2022,BANADE A,40,LAS HERAS A,35,5,BANADE A,LAS HERAS A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,13,23/10/2022,ATLETICO BOULOGNE,61,DEPORTIVO SAN ANDRES,32,29,ATLETICO BOULOGNE,DEPORTIVO SAN ANDRES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,14,6/11/2022,DEPORTIVO SAN ANDRES,15,UNION FLORIDA,47,32,UNION FLORIDA,DEPORTIVO SAN ANDRES,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,14,6/11/2022,LAS HERAS A,32,ATLETICO BOULOGNE,60,28,ATLETICO BOULOGNE,LAS HERAS A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,14,6/11/2022,NAUTICO BUCHARDO A,54,BANADE A,32,22,NAUTICO BUCHARDO A,BANADE A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,A,14,6/11/2022,CAZA Y PESCA A,72,CLUB SPORTIVO PILAR,35,37,CAZA Y PESCA A,CLUB SPORTIVO PILAR,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,B,1,26/6/2022,SPORTIVO VILLA BALLESTER,25,SOCIAL BECCAR,38,13,SOCIAL BECCAR,SPORTIVO VILLA BALLESTER,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,B,1,26/6/2022,CLUB TRES DE FEBRERO A,57,BANCO PROVINCIA A,30,27,CLUB TRES DE FEBRERO A,BANCO PROVINCIA A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,B,1,26/6/2022,NAUTICO HACOAJ A,24,SPORTIVO ESCOBAR,70,46,SPORTIVO ESCOBAR,NAUTICO HACOAJ A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,B,1,26/6/2022,BANCO NACION A,39,U.V.V.ADELINA,61,22,U.V.V.ADELINA,BANCO NACION A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,B,2,3/7/2022,BANCO NACION A,61,SPORTIVO VILLA BALLESTER,25,36,BANCO NACION A,SPORTIVO VILLA BALLESTER,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,B,2,3/7/2022,U.V.V.ADELINA,84,NAUTICO HACOAJ A,32,52,U.V.V.ADELINA,NAUTICO HACOAJ A,False,INFANTILES MASCULINO,MASCULINO
2022,INFANTILES MASCULINO,Fase Regular,2da Fase,1,NORTE,B,2,3/7/2022,SPORTIVO ESCOBAR,37,CLUB TRES DE FEBRERO A,70,33,CLUB TRES DE FEBRERO A,SPORTIVO ESCOBAR,False,INFANTILES MASCULINO,MASCULINO
